A_k,Distance,H_absolute,J_absolute,K_absolute,K_apparent,Teff,[Fe/H],logg
0.253367,1.3537191722276463,-1.1147936146961615,-0.5570789640269844,-1.208009898549654,9.703,4797.22378988,0.0824842250344,2.47177584243
0.548046,2.9765829285173546,-4.35508458304324,-3.5391358836562463,-4.560635933171893,8.356,3773.87055653,0.0976298356459,1.05422722833
0.433296,5.3581861498733465,-4.789111867967702,-3.9958288204385854,-5.011384987251653,9.067,3791.13949934,-0.193862598499,0.66430309354
0.595782,5.378321797524075,-4.217826344663255,-3.412756612901545,-4.41901591757697,9.83,3801.56215341,0.118974589973,1.11823015468
0.117504,0.6202757789804263,1.091074585541965,1.5645778687925636,1.0215718858930676,10.102,4465.42798642,-0.313439336597,3.32400207171
0.590274,6.039306236300285,-5.563806858063453,-4.700831457607602,-5.802209260115909,8.693,3630.2441088,-0.369518623722,0.422267399127
0.783054,nan,nan,nan,nan,7.985,3455.82259016,-0.27629340974,0.0488623660147
0.27999,0.8460000620477124,-0.39877376018627114,0.15804112209065369,-0.48484197445621646,9.432,4693.59156528,-0.0766403614891,2.81691841652
0.425952,4.324417267418269,-3.919383438130494,-3.161265635197178,-4.119589964096058,9.486,3886.96832432,0.194335944678,1.17912033019
0.590274,8.679340783516965,-5.051771998275747,-4.283880585056387,-5.251707703674484,10.031,3913.39292605,-0.738454955735,0.458548441147
0.483786,7.469290347262498,-5.723343360439705,-4.873053918928721,-6.027182708602852,8.823,3567.90987939,-0.0916850542789,0.336890059537
0.139536,2.328883370222896,-1.3335365321061745,-0.8940061108785362,-1.4072746987126676,10.568,5161.46664253,-1.51186537415,2.39974243648
0.074358,0.5047738099486038,-1.291122868437554,-0.843307980708919,-1.364842067849659,7.225,5127.38317575,-1.46119542079,2.41790115717
0.446148,3.909958974899476,-2.886941700241562,-2.2724207394127762,-2.992009003004594,10.415,4139.72406731,-1.13125829786,0.976169412794
0.40851,6.591523535841107,-3.8230989178463393,-3.14506273509862,-3.948439035592142,10.555,4032.13969928,-0.642497677382,1.00900832709
0.0945539,0.9553490865552918,-1.2362289450569945,-0.8155849505092693,-1.3063643634823643,8.689,5261.10411517,-1.35823296855,2.4402757026
0.415853,8.381256531784311,-5.379877049840183,-4.526576156099055,-5.642398668277716,9.39,3579.00393821,-0.137901958532,0.523349447091
0.764693,nan,nan,nan,nan,9.107,3580.40746296,-0.896377532474,-0.116344013754
0.459,2.8971357061477927,-5.163885523680581,-4.3142082706070335,-5.420844193400222,7.348,3602.84939167,-0.0522082636923,0.654465501802
0.236845,1.1334857071210604,-1.2768688674503994,-0.8252403221502568,-1.3509252409382217,9.158,5102.27121774,-1.47659364619,2.41243241061
0.552635,7.039986377576086,-5.426081030703064,-4.592087373858156,-5.7234940939000065,9.067,3544.74971562,0.0110415189072,0.446476710842
0.0633415,1.5139330816415573,-1.420914613718669,-0.9899274176512307,-1.4938748952519054,9.47,5201.38542645,-1.45352231016,2.35975686663
0.672894,6.430108893964238,-5.400914238090435,-4.533414443641203,-5.654985638841432,9.059,3593.19091154,-0.197329093743,0.547849943156
0.595782,3.17891242449556,-3.7766842095545026,-3.2062408014217905,-3.875174818746225,9.232,3441.24803239,-0.153331506879,0.37994159471
0.433296,1.574087349536945,-3.0267966950788496,-2.409062520523303,-3.137440143194366,8.281,3901.99472909,-0.523604676258,0.981251562243
0.709614,6.22595636204569,-4.447344477186558,-3.6567741453876743,-4.6706443618568185,10.01,3774.555142,0.110237257638,0.903648602157
0.648108,6.97087942358177,-5.674768247485888,-4.82219587275076,-5.852545853701204,9.012,3816.55382666,-0.802223253853,0.428794839956
0.590275,7.390184010023629,-4.471057153497645,-3.647089136953141,-4.688551260677079,10.245,3720.45867861,0.133580784913,0.998157630783
0.781218,nan,nan,nan,nan,8.771,3466.79797156,-0.503358854221,0.206623024612
0.4131,5.057703755501989,-3.501484033699887,-2.805441884417533,-3.643866939278164,10.289,3858.94201006,0.15412185291,1.31232129244
0.484704,nan,nan,nan,nan,8.696,3524.6314863,-0.500725057834,0.0643799020042
0.574668,4.233064350368246,-3.117621749970062,-2.50005720928937,-3.229942352997757,10.478,3773.44752433,0.160601855744,1.1916388677
0.469098,7.227519248929178,-5.724376822777,-4.841833010394636,-5.931044284966742,8.833,3704.00909649,-0.591736809311,0.403420621593
0.223073,1.230577944765536,-0.014105147776396801,0.5385687436154507,-0.10761863553942476,10.566,5008.26592834,0.209761038879,2.97070833642
0.36261,6.057448446582158,-4.383622207499839,-3.5706188861571286,-4.591058633271684,9.683,3772.14101406,0.10893992868,1.03489966504
0.5967,5.166326679890652,-3.6034375872516065,-2.9730164217986843,-3.7166093212153326,10.446,3871.42372073,-0.448654185682,0.89050713213
0.437885,5.679051243398185,-3.5969099658315007,-2.9206594016348335,-3.7232639372055147,10.486,3911.43071466,-0.14637498639,1.18193057253
0.406674,9.444110388116826,-4.791722567721694,-4.031639555057839,-4.980479273582488,10.302,3903.72906189,-0.643976665897,0.590183252253
0.443394,8.09529203885743,-4.967860988515947,-4.153964773523558,-5.212556603048282,9.772,3683.71605083,-0.0491400495507,0.630468631736
0.409427,4.3646398982571535,-3.2188088127368517,-2.5316414668833636,-3.3541690916958005,10.255,4018.40678268,-0.301661627924,1.30905891722
0.0137705,2.2201067739044134,-1.2569156567484248,-0.8075393378383162,-1.3306398096459595,10.415,5103.44267531,-1.49823346752,2.41631702207
0.403921,3.2475531672024136,-3.0374803101852814,-2.423200026470097,-3.1487023492004855,9.813,3775.54671324,0.169072353678,1.20794732885
0.00550778,3.3151849263424813,-2.2188796487279716,-1.7231224686475575,-2.294046575302868,10.314,4731.0491354,-1.76348413503,1.6396517558
0.425034,5.4097772228539975,-3.545691177416605,-2.782957834439716,-3.7299309051286897,10.361,3909.16344291,0.23216287028,1.43076446879
0.457163,2.4428766139133273,-3.0883936251979702,-2.486967248101899,-3.1936706597754214,9.203,3795.72346162,-0.635289952633,0.731633423459
0.136781,1.2293890816304016,-1.142744267742456,-0.7199408773037018,-1.2142277588716286,9.371,5244.67297998,-1.38110377668,2.47827185274
0.76653,3.254500796646011,-4.4439484507867375,-3.809958652193579,-4.565951910928803,8.763,3558.87433277,-0.0464007035673,0.635522762528
0.53244,6.909125674822149,-5.2227593539046815,-4.380409374754507,-5.4565554621786045,9.273,3665.79853178,-0.22809781215,0.581849406858
0.334152,2.7778163651009593,-1.9399718449814196,-1.3853243788418543,-2.0216696608248,10.531,4386.20413451,-1.32303546658,1.56324789662
0.47736,7.120222455856235,-4.15974840980082,-3.4231819183987766,-4.340827812174177,10.399,3969.7878383,-0.343587992548,0.890689897167
0.510408,3.0438773390713116,-2.8256083127356675,-2.215390995170036,-2.9355437371454256,9.992,3805.45175221,0.184401780411,1.28966504821
0.701352,1.2600086938692379,-3.816779900119853,-3.248976709048131,-3.914219708470397,7.289,3456.42377701,-0.461213074428,0.160123375439
0.548964,2.3597708284657752,-3.13275511052186,-2.5455897166062407,-3.2353131403474715,9.178,3665.46668043,-0.347172775568,0.686646352101
0.134946,2.0370820248684054,-1.374363702875618,-0.9207623884414359,-1.448988582974614,10.231,5089.42616101,-1.50963316949,2.3661448336
-9999.99,3.1184682238551615,-2.171538878173032,-1.6818748515270212,-2.2467066154732387,10.223,4741.08561805,-1.80306679471,1.64061067855
0.311202,4.322135791906127,-3.886161606750492,-3.2926953533092407,-3.990694036647608,9.499,3637.24318875,-0.23800275225,0.627333868563
0.572832,8.453387501450305,-4.577689767458869,-3.755006389760352,-4.776985886984228,10.431,3800.67746084,-0.0695484274394,0.939242214378
0.328644,7.964144581928914,-4.505390954057769,-3.704429396106401,-4.7363396782760745,10.098,3761.64505735,0.192922591076,0.914628446668
0.717876,nan,nan,nan,nan,7.877,3389.65613675,-0.403117351949,0.0494418592302
0.646273,4.037227653406171,-5.810558978560539,-4.954434513569113,-6.120689196680632,7.556,3445.92097972,-0.152737010245,0.252391344749
0.475524,9.19175214392316,-5.230376338929787,-4.405471754116039,-5.4905155253236,9.802,3582.22922318,-0.110122944341,0.499316573107
0.528767,4.227229907493561,-3.4286000094023175,-2.6708135057674274,-3.6130463428126305,10.046,3912.73775965,0.273848634522,1.48495973284
0.3672,8.427641634998148,-4.34903721746737,-3.564926064029238,-4.566730300050636,10.429,3769.92268436,0.121106346413,0.952274921971
0.910656,nan,nan,nan,nan,7.924,3358.29782152,-0.526558451827,0.173676109765
0.70227,7.583595344204844,-6.364153658444273,-5.457910858313226,-6.60764575636293,8.494,3492.00093201,-0.394849219262,0.0957403167893
0.33048,7.127111863324765,-4.565792032842391,-3.7637526613597485,-4.794047876518382,9.801,3701.933328,0.119728382541,0.869586184125
-0.189107,2.4183885196325097,-1.3096817181203506,-0.8577029466807203,-1.383630362644855,10.534,5111.18921332,-1.43379639988,2.40997407772
0.403001,12.2236038907773,-6.035863275133923,-5.146319357466339,-6.230997340141657,9.608,3713.35789102,-0.789585202222,0.276882664795
0.391985,4.8067316290495485,-3.1393293703308145,-2.5234188924761036,-3.250234375697833,10.551,3800.83238056,0.056949399784,1.16375286983
0.39015,7.758063340582535,-4.440271757151839,-3.626060120731568,-4.654916605343893,10.184,3743.70188985,0.150594107529,1.00315677596
0.515916,7.178576830308524,-5.434623831390125,-4.611193530588446,-5.665107764382007,9.131,3725.90890023,-0.490743059341,0.388557446204
0.699516,1.88410380470478,-4.154311472265147,-3.579487244326147,-4.254040132859047,7.821,3454.78334661,-0.233903330238,0.320639999055
0.227663,1.8933045290002288,-1.0687570692609623,-0.6264257313697974,-1.141765368887907,10.472,5112.93490167,-1.50480731114,2.47908713192
0.0192781,2.1690717901994807,-1.3956328123481592,-0.9583602135040977,-1.4696477309135902,10.231,5169.61409681,-1.46654129691,2.37422422911
0.374543,3.2111681172046205,-2.622620757990299,-2.0333013597991627,-2.7258582158783,10.182,3736.78279801,0.0370802108749,1.13255481501
0.530604,6.538015370809729,-4.256826611488518,-3.466563536438491,-4.470833686337995,10.137,3769.3436018,0.202181988264,1.05654898671
0.628831,nan,nan,nan,nan,8.256,3452.63368068,-0.800893359546,-0.0044692731103
0.548965,3.7384794927631533,-2.8108400085506013,-2.187881135083065,-2.9224400134460202,10.49,3963.97760902,-0.465561900427,1.16359791763
0.652698,7.792020516429032,-4.810028523748004,-3.9683590913120352,-5.02994843685805,10.081,3714.32915253,-0.073749564203,0.838716250087
0.451656,3.9657519283079,-2.903585221600483,-2.290944612760493,-3.0122837203794983,10.431,3813.80866759,0.0266448966447,1.20001513669
0.517752,8.32113949670081,-4.342219644893028,-3.5523809577788126,-4.490666013210547,10.628,4008.70633287,-0.37870650292,1.06545581991
0.340578,3.585655139746096,-4.030384025928018,-3.2711799330633564,-4.231420588836647,8.882,3964.99252871,0.102591360278,1.1004011823
0.306612,3.937213596467406,-2.932672929183145,-2.3356932258214265,-3.0385568809753485,10.244,3724.00832543,0.164058308138,1.12955599068
0.689418,6.886647648079333,-4.761977253829997,-3.9521027133211324,-4.995457315456964,9.884,3690.53013012,0.0241549570314,0.74337700099
0.813348,1.3413861765050274,-3.17570571769678,-2.6084654862063683,-3.2731171322890007,8.178,3457.96567127,-0.155538822264,0.479386526805
0.522341,nan,nan,nan,nan,8.239,3676.61479756,-0.760358030157,0.140126488507
0.556308,2.681003381972697,-3.1900529744764303,-2.5836104651754948,-3.2987948091369907,9.399,3743.33362592,0.11290688609,1.10064015917
0.64719,nan,nan,nan,nan,8.632,3472.88384662,-0.621348270065,0.0766236153256
0.529686,11.101742625438483,-5.312044184404284,-4.4511672058497656,-5.571641773758028,10.185,3584.70918071,-0.122790629916,0.59222034787
0.347922,4.487890995610094,-4.301072316877014,-3.49356353385538,-4.5111334999527095,9.097,3764.17037997,0.17112362794,1.07338858187
0.649943,8.606966169784576,-6.217566396458633,-5.300902622699631,-6.4921934797378205,8.832,3496.28918349,-0.337109323377,0.15367934711
0.363528,4.687401683168451,-3.045423726425636,-2.4045086459998206,-3.1631888581799856,10.555,3906.8561266,-0.0136318229641,1.31123074436
0.0532438,1.8024508904379972,-1.1363965142956811,-0.7074680779320776,-1.208561003844059,10.124,5213.48214581,-1.42497290805,2.48274370407
0.48654,3.006177105882779,-2.4207168719184553,-1.763446408210779,-2.5566128151231116,10.32,4294.10543334,0.266624081206,1.89763705692
0.15147,1.8262641056184128,-1.3647837644794423,-0.9311802123612949,-1.438287916699672,10.021,5185.12775809,-1.44940571417,2.38665998761
0.362611,6.619463246230619,-3.898425340978167,-3.126089734814062,-4.100724875709818,10.366,3832.65745799,0.287677778123,1.25222652299
0.37638,3.3032296781457666,-2.456146423513203,-1.8632687973823205,-2.550073859197964,10.421,4260.86328257,-1.28317813658,1.22955579604
0.615979,11.52241984317928,-6.310220971552203,-5.405371493421502,-6.533697477978881,9.39,3596.58834587,-0.586508182823,0.142920625788
0.347004,4.740109746205624,-3.297649993702941,-2.6609398424279607,-3.414945984340632,10.311,4016.7146579,-0.857934050192,0.895303531711
0.560898,5.10325293972733,-4.8831630695655805,-4.038312950994213,-5.129133472079983,8.971,3620.06827962,0.0532079136795,0.804958216125
0.47277,8.533994321604842,-5.435569785702392,-4.567161833425601,-5.627531747750928,9.501,3765.20228285,-0.559788989557,0.562938025456
0.684828,1.6187769706312818,-2.9275362458321346,-2.360856234718709,-3.0247630865822694,8.706,3454.51701581,-0.155528148777,0.541829887591
0.53703,4.3853031392105715,-4.031308004454027,-3.2526829198754923,-4.1850280992697115,9.562,4005.58444906,-0.233830663481,1.21145682673
0.705942,1.4719174174084357,-3.1202343587882084,-2.558800870890451,-3.2163592219845927,8.329,3384.56677626,-0.287498121184,0.306992540279
0.494803,3.0416717033992815,-3.16828077623296,-2.5526848798605384,-3.2733646878086917,9.637,4097.86051154,-1.23667647804,0.780092256425
0.53244,6.722084636836221,-4.854654370992939,-4.061085234848561,-5.075959881547635,9.594,3739.4375259,-0.25048737552,0.615235496103
0.538866,6.866249904926894,-6.192084404838038,-5.283169273546136,-6.462464030079918,8.26,3508.45655259,-0.455373781229,0.152981539902
0.409428,3.920828364948518,-3.6125551936064313,-2.866872614300328,-3.7953171569393906,9.581,3945.88817105,0.235182900219,1.37691990791
0.680238,nan,nan,nan,nan,8.406,3706.40533371,-1.30792871565,0.0397120986908
0.154224,1.1462386731098355,-1.3126935492410023,-0.8625554712737006,-1.386599285461484,9.064,5117.47565051,-1.47461931843,2.40884137923
0.021114,2.027683651416444,-1.1361198584040497,-0.6904391605372213,-1.2091149979787021,10.347,5141.7999169,-1.4768774373,2.48290259312
0.764694,nan,nan,nan,nan,7.925,3382.78591767,-0.634180554212,-0.00646754562009
0.484704,9.929882867800186,-5.302450814503548,-4.459552847882285,-5.477424628092184,9.992,3845.86167087,-0.609791910314,0.614796381748
0.535193,3.530266983934811,-4.386734388568814,-3.7722392889454275,-4.501230755359886,8.773,3531.55717046,-0.0697213932213,0.572892572103
0.252451,1.1516037083766064,-0.6344501053668307,-0.05255510305125742,-0.733966273583644,9.825,4646.66324804,0.192250047766,2.70130301292
0.548964,5.506861381236031,-3.7731864437767597,-2.9929379182887534,-3.96948472277143,10.284,3839.19019238,0.238578315144,1.32852171016
0.375462,6.189536594974071,-4.8276215610837,-4.032048464686036,-5.049752675004207,9.284,3733.21511312,-0.209637699657,0.638166241518
0.884952,1.7319837628768933,-3.8774541187996134,-3.307540517284367,-3.975671081229903,8.102,3428.00238814,-0.233645828059,0.291262599482
0.143208,7.530041576880511,-3.9495126592361776,-3.181826890833313,-4.138194870751133,10.389,3898.48284206,0.113216203485,1.20958220108
0.654534,2.759422559147899,-3.0906100277164286,-2.506744279447694,-3.192625052331351,9.666,3611.57300817,0.0649231122704,0.871523919303
0.612306,2.945031960395059,-3.7889059387480613,-3.2035967738902515,-3.890756061231727,9.067,3639.8517542,-0.391375610154,0.517044883385
0.0459003,1.2779518099500833,-1.1656485546935946,-0.731784327239849,-1.238472687001757,9.34,5189.97198351,-1.42641534305,2.4706515419
0.0660962,1.0114515191613744,-2.0184266724717066,-1.5298157080074903,-2.0928215551323004,7.998,4775.4539172,-1.69558147108,1.77575821232
0.389232,12.374556755939015,-5.506711071609754,-4.676450826563549,-5.753880259483652,10.098,3703.60176548,-0.405595921192,0.382435980426
0.26622,10.053134269854079,-4.531765248398379,-3.7221257580329117,-4.69372741519549,10.584,3939.07827101,-0.322880771967,0.972961562607
0.147798,2.1303585704288293,-1.2550335313121452,-0.8145012257776242,-1.328061538443621,10.462,5158.78659194,-1.43869617773,2.43373134955
0.961146,1.0129325642769471,-3.098924949210367,-2.5324705029196766,-3.1960486664002685,7.793,3435.26287104,-0.346460247368,0.357334042448
0.536112,3.8503507504354513,-5.397356738681012,-4.537780689350226,-5.673613468373897,7.79,3539.73451911,-0.0766285568097,0.535638686926
0.779382,6.4626429424475615,-5.529905323242791,-4.669141501271406,-5.825432810242808,9.006,3483.70094604,-0.0401262450749,0.458029213778
0.736236,1.511249827997685,-3.3385995621194064,-2.7715653388985633,-3.4359173221988626,8.197,3416.47091515,-0.237567771213,0.338208202429
0.420444,5.921190534925033,-3.78275764848163,-3.134486861488362,-3.9054891812208288,10.377,3724.77275295,0.0784698891551,1.01824919631
0.0413102,1.9825892031137753,-0.8845056476970236,-0.44692547161374235,-0.9564738837276264,10.571,5178.00648046,-1.42101540341,2.58770036197
0.6426,7.170084582932958,-5.798997817505601,-4.941073628941792,-6.1092213945763625,8.811,3517.9746958,-0.115235990695,0.292286028625
0.580175,1.7531185842821286,-3.5554976381241428,-2.9872517962042227,-3.6532314679690714,8.146,3430.46761361,-0.183869454081,0.360762144402
